City_ID,State,doctor_availability_rate,hospital_availability_rate,annual_per_capita,population_density,death_rate
1389,s102,585.9504601,690.6525877,18.37947142,37.49739045,9.150633587
1390,s104,543.6210873,615.1156531,18.14782676,39.29523253,10.05056585
1391,s102,928.8564509,1000.946051,25.63711443,19.31893919,4.716594606
1392,s101,693.9806771,764.4037037,18.17640021,37.60885407,8.801547756
1393,s103,684.3428204,785.2953478,21.69135558,31.56029186,8.030053888
1394,s102,693.1532015,700.9631799,21.31606815,34.63616436,8.389494538
1395,s103,521.9386677,649.3934581,18.90375726,37.10507702,9.503164219
1396,s103,428.3626864,509.0540391,13.12419432,47.25282298,11.47403256
1397,s105,409.6861077,425.6297643,14.308495,46.7165806,11.38946485
1398,s104,658.8443529,632.7951397,19.28918164,36.95443391,11.23395557
1399,s102,763.3085637,830.2270123,22.3296515,26.46600451,6.92060464
1400,s102,467.4356092,612.8024885,15.43977779,43.81350431,11.02661747
1401,s105,855.4184885,803.2585245,22.37048523,28.80706202,7.32150345
1402,s102,93.26792483,118.9088948,7.519381429,51.31931534,12.84483919
1403,s101,720.6018248,845.6002808,22.04772002,32.36637221,8.013277821
1404,s104,725.4622915,732.3767597,21.63539177,29.86613068,8.188562745
1405,s102,498.9309094,557.7292213,18.39915086,43.6248904,10.59342657
1406,s103,469.4404107,574.9320321,15.75139654,42.55509503,10.66986896
1407,s105,595.8941716,701.6974557,18.51878662,36.97513696,9.265363444
1408,s102,791.5578568,902.9264484,23.25057446,21.12329694,5.384669
1409,s101,724.0331275,811.5653772,21.08474312,43.21906448,11.11272457
1410,s101,602.1292262,718.066172,16.8389877,38.25082723,9.099751758
1411,s103,538.1102011,720.5321851,18.03819934,45.18787752,7.673492737
1412,s101,535.8023164,680.7487008,18.13815024,39.494441,9.818963171
1413,s105,782.7330298,896.7346218,20.12175253,31.19745455,7.344434611
1414,s103,605.3077178,763.601067,19.54749942,29.93144313,8.229188105
1415,s104,587.8613504,722.1624241,17.26349611,33.96125281,9.174418914
1416,s101,718.6937831,766.878732,21.23551756,34.47016629,8.216375573
1417,s102,543.887334,589.3466562,18.17366888,39.47461824,10.60451376
1418,s103,490.1258705,535.8020067,14.18935705,42.71818369,10.95037249
1419,s104,456.9481949,596.2068827,16.32533347,35.70805591,9.311751135
1420,s101,777.0361765,848.0487025,25.3121585,25.59798519,6.82189928
1421,s102,552.8421396,599.4412935,15.27846787,44.08629342,10.72572323
1422,s103,544.9721896,485.8230792,15.52790411,42.17771232,10.73065931
1423,s105,647.0361464,767.6743756,18.15153091,34.91734936,8.831494908
1424,s104,576.5147416,725.0307083,16.62738307,40.18600815,9.296512673
1425,s101,660.5574507,722.9540971,19.67658244,27.81754998,8.029866266
1426,s103,361.0709045,453.2784455,11.90189557,44.20346074,11.82002632
1427,s105,609.8240695,651.0212116,18.58089077,37.48195525,9.804940547
1428,s104,631.6763404,790.7068026,21.42393061,33.3020913,8.76160975
1429,s104,526.1008244,681.6078369,17.8231571,39.76742595,9.789661946
1430,s103,656.6630956,807.0095991,19.50379554,35.99030028,8.572695575
1431,s101,408.0109294,574.8952462,15.7159486,38.16862479,10.24677397
1432,s103,596.6535814,621.8589688,18.45169478,34.99071351,9.265139648
1433,s105,428.7517733,607.4078444,19.44110984,38.82829704,10.20109976
1434,s102,855.4689498,846.5412823,21.16304509,31.79533761,7.164138965
1435,s102,696.2910225,731.0954363,19.66009413,42.58067769,8.911449266
1436,s102,774.872503,831.4276576,21.44938918,31.9151099,7.889243143
1437,s104,518.0704069,634.5397067,16.01573575,40.41599189,9.91914142
1438,s104,535.1897953,571.6406433,17.04006361,40.14699954,10.05147062
1439,s102,210.1239879,309.9448255,9.172138907,49.38160346,12.09607612
1440,s102,518.0704069,634.5397067,16.01573575,42.58067769,11.27020304
1441,s101,400.9659491,454.7774103,12.57030217,49.85117206,11.74341824
1442,s105,603.3427194,758.9908309,18.461727,37.05710382,9.247976335
1443,s102,680.2585496,821.0521102,23.70582765,31.17659522,8.062836226
1444,s101,409.795496,484.0155734,14.67737744,40.45139851,10.68073828
1445,s102,685.5766811,768.4725831,19.56731136,36.92857827,8.825725501
1446,s104,671.5923168,626.059562,18.81079111,38.32185174,9.029291859
1447,s105,659.5313823,791.4011734,21.91236712,34.4110392,8.284661476
1448,s101,371.3908136,408.7816819,13.9125115,50.62235814,11.82069672
1449,s102,454.5070727,634.5235954,14.46924403,43.53388922,10.75206963
1450,s104,499.9843535,563.4828274,14.92543478,40.91312456,10.75718305
1451,s103,427.6452691,408.3008806,12.61876176,44.01637957,11.85326066
1452,s102,525.5422463,563.9681936,13.69886226,43.63572933,10.53656731
1453,s103,644.5729984,703.3542715,20.17165465,32.83249961,8.801201706
1454,s102,589.1368298,605.9583858,15.94420623,39.69781416,9.958091115
1455,s102,708.4517739,760.9008125,20.51629252,44.71819056,11.14738891
1456,s105,532.2387409,569.2416542,17.39266881,41.52576221,10.01145481
1457,s101,664.2794516,787.2605147,20.83024901,35.08332421,8.964717394
1458,s103,627.7023023,691.2487186,17.00532368,36.07109621,9.205877785
1459,s104,606.7623992,662.6952004,19.39897516,42.62924304,9.893997673
1460,s104,601.1810701,651.5346095,16.84077248,38.09280065,9.368765035
1461,s101,444.5148103,510.7923881,15.81912112,41.44066861,10.71554454
1462,s102,356.6914638,482.9960593,14.85679666,46.61069424,11.39621259
1463,s101,671.7188578,777.3331685,20.83785284,34.08575685,8.122023979
1464,s104,613.2623219,711.4556337,19.18951565,35.22411635,9.358670374
1465,s103,436.5317776,505.3902252,16.53721764,43.90659839,10.89193938
1466,s102,623.9911307,610.4185145,18.20572678,31.80441277,11.24362491
1467,s102,750.2653691,848.4354161,22.95999452,31.25089179,7.411812976
1468,s103,713.3894827,798.3178606,21.95991895,31.31618991,7.264096814
1469,s103,596.2336021,681.2048338,18.38167436,42.502405,9.596194964
1470,s104,696.0360951,872.7642839,22.5418647,29.66659166,7.841183877
1471,s101,447.0617128,593.7653192,15.69153104,40.43660002,10.30937852
1472,s101,464.9259095,655.9597056,14.93664864,39.47360666,10.48284268
1473,s101,616.4928945,625.9611756,17.38260176,35.04886629,8.884796395
1474,s101,539.2593304,703.5954129,17.40732511,37.95241835,9.742026088
1475,s104,696.5839528,853.2092217,20.93985709,33.47275254,7.968653902
1476,s103,717.863605,709.7938982,21.0715823,32.91439052,8.301604954
1477,s101,654.7752405,816.1659006,19.43962639,37.05016687,8.476565904
1478,s105,463.1588803,554.3598032,17.59368715,40.49789947,11.27821164
1479,s103,602.1602626,609.6675249,18.31752188,45.18787752,9.607874641
1480,s102,577.8608135,650.8339969,17.02279764,42.87725307,9.588954287
1481,s102,709.1655433,715.4038282,18.88166114,37.28576575,9.158654095
1482,s101,621.9384827,734.2420532,20.30721492,36.5867188,9.34795778
1483,s101,585.5476121,749.9007495,19.05266539,40.95945598,7.633221456
1484,s105,690.7601433,829.2121573,20.83101096,31.74427005,8.221670448
1485,s103,617.5750818,782.461099,19.65689274,37.63006587,8.704648359
1486,s101,479.956921,472.5757558,15.34419221,43.7896934,10.76945947
1487,s105,648.7477093,722.6691625,20.25215456,31.35624188,9.129851736
1488,s103,712.6680778,745.1131322,19.25808965,35.27730384,8.462737801
1489,s103,737.778337,833.2790746,22.38036268,33.56659341,7.843854236
1490,s105,478.3436966,563.0792824,16.3607944,37.81693221,10.13791135
1491,s104,835.7448349,803.6374907,21.32307043,29.2228593,7.376958371
1492,s104,391.3149529,523.7468477,15.39981606,49.49626017,11.69323518
1493,s102,669.9824399,677.0687719,20.31368132,36.8577977,9.147641341
1494,s103,593.1154659,661.9767442,17.70851093,40.11950869,9.752033495
1495,s103,542.5026365,600.7323436,18.20711896,33.41083145,9.733247349
1496,s101,636.4591684,694.8175204,17.9830298,34.21735932,9.279635023
1497,s103,572.4580416,595.8519856,16.21229641,43.51955242,10.31172281
1498,s101,592.1147328,635.9586037,18.55277997,38.48240242,
1499,s101,568.19165,611.778357,16.83993137,35.98170257,9.459495413
1500,s102,787.9177319,810.075367,21.96875601,34.43656278,7.830491425
1501,s103,567.4132231,571.2297783,15.93121412,42.29739089,10.20783833
1502,s101,487.5542695,470.4350174,13.87488324,45.95344642,11.318072
1503,s104,459.0745193,546.1662517,14.33262668,43.53878029,10.74965659
1504,s105,408.7707554,443.5897651,14.13999191,46.1769249,11.55627139
1505,s104,527.9456038,588.4787873,16.46336083,40.27045827,10.11233735
1506,s105,317.6641575,438.9974955,11.99479507,46.95447191,11.7773667
1507,s104,140.5748792,137.7788664,7.298690037,51.97317814,12.99315792
1508,s102,667.7775589,710.7811852,18.29026065,35.54103635,9.050482283
1509,s102,565.6409876,564.572545,16.02946171,41.17568873,10.15941186
1510,s104,557.049581,621.2672457,17.30492721,42.2094426,10.0407868
1511,s105,887.891644,987.8904385,26.68083718,15.7462702,4.045459932
1512,s101,676.5982979,765.3844465,23.16150545,34.87217662,8.05637162
1513,s105,680.5243518,863.8060164,20.42936589,33.21518808,8.270247184
1514,s102,601.9235878,585.1878089,19.50082363,35.64331529,9.117665351
1515,s104,812.3379655,902.2544272,23.268166,26.0416936,7.219894657
1516,s101,506.5198792,547.1390443,14.87170171,44.31135094,10.72833001
1517,s101,555.9362509,757.0256319,17.48045276,37.7281066,9.375097786
1518,s105,764.8856515,891.6854158,23.19353004,29.69565615,7.190729126
1519,s104,525.0546799,599.5455904,16.4701574,39.45804466,10.28674769
1520,s101,543.7775092,633.2468606,15.87276421,40.06341503,9.833807258
1521,s105,734.3743191,766.8813635,22.98022985,35.72803411,
1522,s105,515.7619274,629.7576065,17.58643164,38.63936673,10.21572017
1523,s104,701.5313418,735.7238769,20.9891791,29.64781287,7.966709049
1524,s103,630.6066885,547.6284187,16.22534658,44.48993561,10.06335743
1525,s103,724.0331275,811.5653772,21.08474312,41.72289559,9.853121196
1526,s105,592.2074372,552.3298758,15.42098125,42.14301076,10.14281883
1527,s105,543.8303882,611.7450315,16.61608493,38.71953448,9.710913481
1528,s101,253.928087,323.902706,9.408479112,45.39450207,11.98622595
1529,s101,670.1282696,752.7838111,18.95844183,37.00476159,8.494654268
1530,s104,470.9467724,498.555187,15.47683574,41.86132529,11.038496
1531,s101,411.5331602,530.0898055,14.56380373,48.2783438,11.33852877
1532,s102,700.7343512,843.2114067,21.39740733,29.18757265,7.791912049
1533,s101,469.9586154,533.7057297,14.17127499,44.87787205,10.81219315
1534,s104,417.3555423,507.1931967,13.10289999,50.35837018,11.55506712
1535,s102,678.0643652,731.1474738,19.87480667,34.73723171,8.269931204
1536,s101,72.65263028,185.3055183,7.075624904,50.08901998,12.63170691
1537,s105,592.6565919,727.9560488,21.06847467,38.9569812,
1538,s104,833.279846,823.6170563,24.03673446,30.33193816,7.075214325
1539,s104,662.9875325,774.1879756,20.21243063,36.54895509,8.658606559
1540,s105,416.2859675,472.7428555,16.00405138,43.5243441,11.56189778
1541,s102,766.5589896,826.2956642,22.10669615,30.28486636,7.356169615
1542,s102,600.4622498,764.2896271,18.94632243,35.83568558,9.261707396
1543,s103,406.6634813,528.9156377,14.943362,47.60816804,11.31760919
1544,s105,549.5877358,698.467486,19.58589323,10.9365998,3.331480688
1545,s103,494.0680588,609.9749884,16.2586922,42.85114237,10.55931856
1546,s102,534.6050235,604.5476228,21.09213077,42.37183234,9.770358233
1547,s103,112.6394622,178.4937862,7.925654622,47.76237817,12.40985018
1548,s105,586.5114389,670.6364431,17.55268233,35.54082914,9.152617365
1549,s104,561.1442836,612.0922497,16.44437872,14.95369912,3.372307456
1550,s104,453.1957567,520.8643869,13.3276215,40.95945598,11.09689153
1551,s104,534.7206924,606.4637051,17.44149993,38.02104988,10.23266761
1552,s103,599.4341704,500.870543,16.93787782,39.91130116,10.27561931
1553,s102,689.9682563,845.7467219,21.96352321,29.3937928,7.774333569
1554,s101,590.8992611,634.1370351,15.71396852,40.20664284,9.759266237
1555,s101,456.9481949,596.2068827,16.32533347,39.29523253,11.28154338
1556,s105,814.3595166,834.7200005,21.64545144,28.9343814,7.003718528
1557,s101,725.4647135,790.3139817,23.04196805,31.49888567,7.904993444
1558,s101,614.0577184,739.4505293,19.28840278,39.8930813,9.099355248
1559,s104,718.2624504,968.8134807,23.50271512,23.30802721,6.561079021
1560,s104,391.9055386,489.985096,13.72083566,45.30735995,11.57590371
1561,s101,628.1725802,642.18507,19.16209608,32.73119071,8.877315059
1562,s104,634.8499849,716.6907,16.95135399,40.95945598,9.592927485
1563,s102,681.9841772,696.5082715,22.08483376,34.10951348,8.892490826
1564,s102,639.8973492,652.1813877,17.8209497,37.42019244,9.198827426
1565,s104,543.0214429,594.1911343,17.31502124,40.38759302,10.09544705
1566,s103,633.7663007,686.932289,16.57663904,41.11971357,9.823718296
1567,s105,621.4534618,786.5089221,19.63004145,34.71119379,8.579137888
1568,s105,904.4517154,927.8940619,26.47591574,17.85842242,4.989100478
1569,s102,680.5974582,721.8901641,20.08481115,32.03374604,8.542113423
1570,s105,600.6084321,729.2505883,20.48085073,33.99715764,8.308765895
1571,s102,383.2226941,466.8270548,13.43856015,44.62415824,11.66490193
1572,s103,604.8006541,708.910071,20.12948745,37.1897092,9.514428885
1573,s101,766.5994694,867.5276261,23.22965086,25.10126733,7.28990336
1574,s102,672.7175442,771.227586,18.25635574,34.35138827,8.404326617
1575,s104,523.9641899,618.6727996,16.39868555,15.06591207,3.545455406
1576,s104,524.6106822,579.2332621,17.2984484,43.50685334,10.74401046
1577,s105,744.1035282,771.0307031,22.55144886,31.83954756,7.886912842
1578,s104,123.566357,228.3691627,6.608524915,51.11062717,12.72063581
1579,s105,352.5041154,435.3139519,12.70840219,44.53341668,11.70418456
1580,s101,430.1906446,462.9102464,14.92288621,47.60315936,11.70785215
1581,s101,578.4257534,692.7805123,21.18970713,14.85894181,3.457393587
1582,s105,567.6427643,680.6346715,16.90770818,40.78518243,10.01662272
1583,s101,779.4980597,830.7566331,22.6358932,28.54859986,7.325193714
1584,s105,480.5074515,601.540028,15.95989545,41.52626633,11.09090628
1585,s103,195.4671418,303.888865,10.26549741,47.56542454,11.97836918
1586,s101,687.1547925,802.2602993,21.98843526,36.84734643,
1587,s105,691.3397097,751.1959503,18.71020804,37.80744093,9.370541304
1588,s102,547.3739654,547.0018549,16.70440634,34.95559932,10.16630909
1589,s104,697.7298772,787.9931585,20.75494673,35.19920497,8.174580795
1590,s103,841.6657574,823.262126,22.28361577,24.93894141,7.111810282
1591,s101,642.1795172,740.8795771,18.1440473,31.41173588,8.646364975
1592,s105,638.2348151,782.3368182,20.05129278,38.82237643,9.875723993
1593,s104,806.4370585,856.8578119,22.19064164,29.71749485,6.509686214
1594,s101,559.9726777,656.8373965,18.74858859,38.23810437,9.771077826
1595,s102,529.7376939,607.4115043,17.56259179,41.72367133,9.568852543
1596,s101,721.4482267,824.9400044,21.4395096,45.29318651,11.13800211
1597,s105,507.3074026,491.8281754,14.78374409,43.57615134,10.64211052
1598,s102,577.3723647,659.3046194,16.85538447,38.75898935,9.6326384
1599,s101,816.6498185,840.5210891,24.83519305,28.99662723,7.00994349
1600,s105,527.8827342,536.0334283,13.88737783,36.54269809,9.317630742
1601,s105,59.57060043,149.6603347,6.059986682,47.29428375,12.69748942
1602,s102,554.3962576,467.5159289,16.32655892,44.40504508,10.60778197
1603,s103,619.5119487,660.0404237,18.5314264,37.18555182,9.205125728
1604,s105,429.2831046,480.8095576,14.97289312,47.26186587,10.89059047
1605,s102,721.4482267,824.9400044,21.4395096,39.29523253,7.566292303
1606,s105,658.8443529,632.7951397,19.28918164,35.87832775,9.293549913
1607,s102,774.1094335,799.1941945,20.40648515,33.29359719,8.128071532
1608,s105,479.3655783,566.347441,15.57228031,43.64583311,10.41521855
1609,s101,812.2560046,926.6613616,23.45182255,43.91525347,11.1185354
1610,s103,440.3827998,515.16541,15.63024155,39.5223302,10.8780524
1611,s104,676.470729,775.8267752,22.06719388,29.5293168,8.27777597
1612,s105,719.7239091,785.1803368,23.71219412,33.16793986,7.882052842
1613,s103,687.1547925,802.2602993,21.98843526,32.73119071,11.17542985
1614,s101,560.2601927,568.9829932,16.86410596,39.54664671,9.715512383
1615,s105,732.933163,791.2138862,22.6155732,31.90240614,8.023172053
1616,s105,592.6565919,727.9560488,21.06847467,32.24003732,11.19231119
1617,s102,592.6565919,727.9560488,21.06847467,43.29433567,9.885603401
1618,s102,578.8186132,639.9718748,19.07351797,48.2783438,9.605091824
1619,s105,588.5579674,742.3162126,19.2246346,39.49188834,9.47206219
1620,s101,638.1251552,760.5388264,19.59957481,35.52561436,8.420922443
1621,s101,448.9485262,584.8366226,16.13390074,39.70594097,10.52014896
1622,s103,511.5361318,601.1770898,17.37616603,43.08297373,10.74671503
1623,s105,409.2069761,484.5737301,15.32593602,47.09385158,11.34184462
1624,s101,552.4307879,645.1125843,16.94312189,43.64926078,10.14619125
1625,s103,445.6305256,456.2319867,15.65030897,44.33970514,10.70432643
1626,s102,498.2571626,397.274702,13.53918146,43.52826736,11.43462705
1627,s102,567.6630697,656.5541914,18.72546991,13.51301252,3.65022715
1628,s101,560.8511987,658.8421872,18.80873099,38.57797006,9.678528081
1629,s103,572.1075225,656.658015,18.47995851,35.60996511,9.451293393
1630,s105,458.9658229,555.9979681,16.96003867,40.62948333,10.52115706
1631,s103,576.3936518,610.3038847,16.34749558,39.73874076,10.01342164
1632,s104,442.322402,532.5918995,15.85152627,44.61559412,10.58719535
1633,s102,625.9026551,749.2047548,19.63254319,33.46602454,8.126364464
1634,s105,729.8330071,790.0412858,19.94944608,34.35699581,8.309669629
1635,s103,530.2049007,599.4237814,16.49098303,41.10409647,10.15681398
1636,s101,465.4594106,551.5574875,14.88121086,43.6544513,11.03578758
1637,s101,711.380924,757.4377894,21.27663076,32.95762849,8.384132822
1638,s101,584.248206,589.4400427,17.93600002,47.60816804,9.598622013
1639,s104,478.7280821,459.29791,15.33531732,48.11485652,11.43980918
1640,s101,448.0282853,528.693244,16.58073949,48.19437983,11.05071997
1641,s105,725.650791,846.728037,23.28620921,30.59197259,7.319752103
1642,s102,522.1280283,714.3770787,17.27620519,39.52482907,9.677667323
1643,s102,569.1792851,728.8313355,17.44282792,38.11242199,9.660678891
1644,s101,582.2757515,660.9679771,18.35213972,36.09932874,9.171060669
1645,s101,763.5264964,820.2136216,23.14515938,28.05264218,7.788148643
1646,s103,610.0121604,653.9500165,19.21394668,32.35707872,9.278236545
1647,s102,630.080042,610.4642816,18.70385768,40.07559853,9.292807509
1648,s105,763.0194171,741.0832881,21.0163094,31.34328341,7.883079075
1649,s103,616.7893434,637.5466773,18.25944023,34.22410043,9.358146422
1650,s105,514.6118734,620.3275401,15.47744018,42.80309004,10.52363327
1651,s103,553.3085736,593.2760444,17.56604812,39.15047199,10.02362766
1652,s103,496.1047404,616.3390815,16.97635779,31.25866566,7.714816708
1653,s105,482.2046007,528.980564,15.05033599,41.19392053,9.929480814
1654,s103,527.4510559,515.4007809,18.65219687,40.28543822,10.33788888
1655,s102,433.5051537,576.9671891,16.91191753,45.39446468,10.73158214
1656,s103,546.9911163,699.4943632,19.191789,35.77480663,9.506692091
1657,s105,637.2195781,714.13964,18.85988585,39.29523253,8.918285174
1658,s104,583.6421441,744.3528439,19.13727682,39.59969492,9.031798801
1659,s103,662.5981476,732.3524983,21.04103493,33.4530278,8.571460414
1660,s105,676.7370221,731.6360558,21.89970467,41.25170083,9.874230981
1661,s101,426.5297631,579.3301079,16.06997528,44.64779287,10.39502255
1662,s103,854.4274844,876.0975181,21.78417961,28.01981979,6.673656485
1663,s103,587.4642116,589.8934934,19.41597594,39.15457286,9.348048232
1664,s103,758.8563014,902.1853909,21.46549917,31.13708051,7.132584732
1665,s103,883.1370709,1007.174374,27.72990076,13.10598721,3.72825528
1666,s102,194.965455,163.6308462,5.937745442,49.93614204,12.81155675
1667,s101,765.2537003,833.164133,21.48346513,32.24003732,7.485292904
1668,s101,442.8153949,525.2605303,15.19851167,40.95945598,11.31358863
1669,s102,781.5836895,837.0916729,20.94092495,29.9974897,7.832817157
1670,s103,484.1303252,490.5958061,14.55334435,36.12405495,9.31870026
1671,s101,378.8729351,468.0126216,12.65444567,49.69298382,11.6604598
1672,s101,516.4762388,596.247931,16.80668114,41.81086363,10.16141994
1673,s105,638.2348151,782.3368182,20.05129278,40.21654229,7.615050546
1674,s104,426.5675847,544.2115736,16.28436069,45.70259653,10.49123625
1675,s103,580.0623206,641.0938251,18.6417398,34.88040294,9.61528301
1676,s104,472.9882733,568.8882739,15.16237756,42.97639609,10.60073216
1677,s103,686.9417118,772.5000418,18.77642635,32.69129272,8.50802794
1678,s102,512.4342322,607.2900295,16.22899466,35.43149494,9.300281892
1679,s105,676.4765186,701.1825436,21.04384651,31.64407832,8.313791378
1680,s102,830.9616484,814.3404064,21.57701553,32.61429359,7.366547225
1681,s104,699.1575326,691.0670733,21.0515387,30.32310738,7.909927327
1682,s103,608.2835574,735.4417856,18.78998545,34.94660963,8.560162055
1683,s105,718.2661398,813.9272205,24.34706202,44.40021254,11.12742674
1684,s105,496.0427005,596.6245045,17.00794068,41.82157278,9.975503381
1685,s102,519.3747827,606.3581394,17.13392541,40.24684171,9.82693021
1686,s102,495.7258694,601.1759805,13.51217982,38.86780872,10.53011949
1687,s102,637.3645142,757.4045863,18.513303,33.96838766,8.516246887
1688,s102,557.7818765,616.1890782,18.69482129,35.86761221,9.9790816
1689,s105,592.9045238,632.5748468,17.64954561,36.01047635,
1690,s105,703.5051716,761.678841,21.91823823,44.87928242,7.622605285
1691,s104,684.2871883,751.5443643,20.3786305,39.41197692,
1692,s101,600.4786272,753.7025454,18.93231474,33.25475542,9.022580487
1693,s101,833.0376574,875.9518012,23.41414151,27.28621986,6.735395072
1694,s101,496.1047404,616.3390815,16.97635779,41.61799862,11.27347456
1695,s105,547.9999366,566.2758383,15.46478707,42.39044377,10.56449203
1696,s104,441.4562321,551.6123735,14.36027759,38.2757799,10.43478851
1697,s101,469.7907301,535.9361057,15.04753997,39.44990408,10.71863008
1698,s104,534.3581618,556.8413561,15.81802306,41.46012755,10.07218701
1699,s102,517.9331919,553.0037907,15.88083172,38.75363556,9.951212327
1700,s103,594.4025419,733.130599,16.96135863,35.22463512,9.535884334
1701,s103,617.3276291,758.7990935,21.13788546,33.48273412,8.419878029
1702,s103,695.7737467,725.3773177,22.20276498,34.68733304,8.234504458
1703,s104,653.9658867,720.1501437,19.8465914,35.04886629,8.4212881
1704,s104,631.7720782,697.3826028,19.72178301,34.45872075,8.327648084
1705,s104,413.7998828,532.3464337,14.42200137,46.69619237,11.08192699
1706,s105,629.809872,736.2323273,19.35677793,34.86527482,8.829115804
1707,s105,450.0541174,456.9418665,13.42505717,47.22845717,11.48211528
1708,s103,377.4655266,419.0040432,14.26214643,46.50777862,11.65461142
1709,s101,760.0137298,818.8130729,23.20100626,29.45326593,6.993110986
1710,s104,650.5559007,787.5890643,19.69492356,38.49791408,9.011877086
1711,s102,596.8690798,694.563492,20.01444804,45.95344642,8.931485118
1712,s103,797.8019375,902.4267713,22.43950423,29.33210089,7.103873511
1713,s101,554.1174641,531.8300039,17.02648837,37.78150302,10.05421896
1714,s104,513.2857558,642.0426525,18.26543356,39.45569766,9.760678516
1715,s104,527.2514328,596.1297321,16.73611254,41.32989828,10.33310165
1716,s102,520.1024541,621.8599,17.68439847,38.39868547,7.526006836
1717,s103,749.2787323,805.7343551,18.30437035,35.83692104,8.161986298
1718,s102,643.8943359,786.3310828,20.29591591,33.55950008,8.541606749
1719,s102,582.5102545,583.1096536,17.22306521,38.40332692,10.05984595
1720,s102,624.9992785,687.3816658,20.35875138,40.01469328,9.885153321
1721,s102,559.5347065,598.0607874,17.72408077,41.06774896,9.823963712
1722,s103,769.9129752,904.704101,23.79050469,24.95558563,6.840130111
1723,s103,814.5806375,949.4676586,25.45810641,21.34598763,4.955145957
1724,s104,585.6743611,562.6352641,16.47154784,38.05886322,9.829499333
1725,s103,952.1939529,965.6773673,25.45189519,16.71104354,4.729499638
1726,s103,683.132616,776.121578,19.7961059,33.45165293,8.368707714
1727,s102,629.3632864,652.0443079,20.10414338,39.79507623,9.193370376
1728,s102,874.5419828,1012.673992,23.45600838,20.1346736,4.91779096
1729,s101,226.754827,291.1120983,8.007432362,45.57309932,12.16219485
1730,s103,530.2736499,606.5282001,16.39052604,40.9212009,10.01600961
1731,s103,538.1102011,720.5321851,18.03819934,31.47395598,11.22613514
1732,s105,504.8783346,574.6015468,16.71717681,42.94800713,10.3795467
1733,s105,461.1108665,393.8025079,12.36053674,44.20265392,11.59038397
1734,s104,572.6365986,668.9499451,18.62063968,41.05165469,9.501376174
1735,s105,525.4930294,607.3025372,19.1232862,31.31931535,7.700813281
1736,s104,753.5139734,839.5177629,21.95146618,32.93780626,8.026685469
1737,s104,666.5626965,746.1324949,19.89273192,32.83859059,8.561808254
1738,s101,435.2633854,577.5873259,14.28084972,42.07184534,10.63578317
1739,s105,732.3496975,847.2539874,21.43695429,29.52931474,7.28365697
1740,s103,876.9697344,931.9939983,25.59119658,21.30882222,4.991654325
1741,s102,500.0898663,637.5734632,18.44851262,41.53484947,9.961170915
1742,s104,852.8540375,971.2979097,26.54911592,15.22798256,3.779136037
1743,s101,680.7978599,721.9751023,17.71659698,38.39868547,9.324043825
1744,s104,608.2415896,663.6654345,17.19600131,45.18787752,8.944233607
1745,s105,518.4227688,589.9919502,15.49154822,41.60674003,10.33106513
1746,s102,639.472373,713.0812283,20.28876765,39.14675923,9.062088142
1747,s104,484.1303252,490.5958061,14.55334435,41.04029488,11.29313139
1748,s101,770.8332845,876.3073995,22.82541363,30.21578127,7.424823301
1749,s105,109.0835214,176.4416119,7.214244502,51.26542378,12.87817428
1750,s102,458.4821206,479.9060575,14.03545752,46.57274668,11.59250893
1751,s104,442.5469189,576.8629882,16.88292235,36.88732642,10.35115688
1752,s104,586.8874575,807.1116423,19.49508361,32.04214927,8.758223887
1753,s102,571.3847913,682.4835562,17.02210497,14.95824803,3.465878131
1754,s105,518.0704069,634.5397067,16.01573575,37.32755433,9.304027664
1755,s103,894.3842116,855.2518095,23.26531367,25.68455135,6.56436672
1756,s102,504.7996105,577.2361027,14.89381387,43.43699038,10.49490445
1757,s102,427.9071007,544.0360864,16.22838146,46.87872185,10.70731773
1758,s103,615.1039644,768.0642012,21.12263607,33.86644625,9.019804687
1759,s104,632.806558,769.1755973,21.98625686,30.59919874,8.409765238
1760,s103,716.5070316,712.8940935,21.03069351,33.16716165,8.139075935
1761,s102,474.3571545,578.3184845,15.11304809,46.74481043,10.98624907
1762,s104,843.6442584,892.2104637,26.6689797,12.56468705,3.747170625
1763,s103,536.6493596,517.2540712,16.08351841,43.5602507,10.46751603
1764,s101,579.8243295,672.8132061,18.54727815,31.80441277,9.547794461
1765,s102,648.2539294,832.3303738,24.01826138,30.84561825,7.999855475
1766,s103,501.7967198,659.0652151,17.11907149,40.31148345,9.989197277
1767,s103,598.4548417,742.5301757,19.51438243,40.42074753,8.901983335
1768,s104,404.2660725,502.1014473,14.02354195,47.04544331,11.64940044
1769,s102,616.447931,715.2287278,20.43669254,32.71761091,8.382494075
1770,s104,561.5592056,552.3710505,15.14513715,37.35532759,10.22860905
1771,s101,558.8684139,569.9909068,18.35916999,41.38512254,9.715886162
1772,s101,635.5832793,809.8465734,20.65677143,32.92463766,8.136000632
1773,s104,650.8736698,728.7615774,20.13734571,34.23287922,8.89443814
1774,s102,85.916244,257.9237381,5.812057624,52.56524691,12.97992961
1775,s103,252.9659743,296.463576,9.131638478,47.7170842,11.96472421
1776,s102,536.6573858,566.803262,14.79331828,39.83558035,10.24217865
1777,s104,484.1303252,490.5958061,14.55334435,32.94115239,7.748113463
1778,s102,607.5433387,668.8068127,19.53281613,35.11833568,8.827193112
